,BUILDING_BP 트래인스킬 사용여부(0/1),BUILDING_BP1 길이옵셋,BUILDING_BP1 오픈/오버랩량 조정,BUILDING_BP2 길이옵셋,BUILDING_BP2 오픈/오버랩량 조정,BUILDING_Belt #1 - 길이,BUILDING_Belt #1 - 폭 ,BUILDING_Belt #2 - 길이,BUILDING_Belt #2 - 폭 ,BUILDING_Belt Offset,BUILDING_Belt 각도,BUILDING_Carcass #1 - 폭 ,BUILDING_Carcass #2 - 폭 ,BUILDING_Inner - 폭 ,BUILDING_PA - 길이,BUILDING_PA - 폭 ,BUILDING_Splice Lap-BP1-우,BUILDING_Splice Lap-BP1-좌,BUILDING_Splice Lap-BP1-중,BUILDING_Splice Lap-BP2-우,BUILDING_Splice Lap-BP2-좌,BUILDING_Splice Lap-BP2-중,BUILDING_Splice Lap-PA-우,BUILDING_Splice Lap-PA-좌,BUILDING_Splice Lap-PA-중,BUILDING_Splice Lap-벨트1-우,BUILDING_Splice Lap-벨트1-좌,BUILDING_Splice Lap-벨트1-중,BUILDING_Splice Lap-벨트2-우,BUILDING_Splice Lap-벨트2-좌,BUILDING_Splice Lap-벨트2-중,BUILDING_Splice Lap-트래드-우,BUILDING_Splice Lap-트래드-좌,BUILDING_Splice Lap-트래드-중,BUILDING_T/D 스티칭 압력 - Setting - 폭,BUILDING_Tread 길이 - 세팅,BUILDING_Tread 길이 - 실측,BUILDING_Tread 폭 - 세팅,BUILDING_Tread 폭 - 실측,BUILDING_멀티롤압력센-BP1-Ch1,BUILDING_멀티롤압력센-BP1-Ch2-우,BUILDING_멀티롤압력센-BP1-Ch2-좌,BUILDING_멀티롤압력센-BP1-Ch3-우,BUILDING_멀티롤압력센-BP1-Ch3-좌,BUILDING_멀티롤압력센-BP1-Ch4-우,BUILDING_멀티롤압력센-BP1-Ch4-좌,BUILDING_멀티롤압력센-BP1-Ch5-우,BUILDING_멀티롤압력센-BP1-Ch5-좌,BUILDING_멀티롤압력센-BP1-Ch6-우,BUILDING_멀티롤압력센-BP1-Ch6-좌,BUILDING_멀티롤압력센-BP1-Ch7-우,BUILDING_멀티롤압력센-BP1-Ch7-좌,BUILDING_멀티롤압력센-BP2-Ch1,BUILDING_멀티롤압력센-BP2-Ch2-우,BUILDING_멀티롤압력센-BP2-Ch2-좌,BUILDING_멀티롤압력센-BP2-Ch3-우,BUILDING_멀티롤압력센-BP2-Ch3-좌,BUILDING_멀티롤압력센-BP2-Ch4-우,BUILDING_멀티롤압력센-BP2-Ch4-좌,BUILDING_멀티롤압력센-BP2-Ch5-우,BUILDING_멀티롤압력센-BP2-Ch5-좌,BUILDING_벨트1 후단팁 위치,BUILDING_벨트2 후단팁 위치,BUILDING_재료길이-BP1 App CV,BUILDING_재료길이-BP1 FrontCV,BUILDING_재료길이-BP1 Mid CV,BUILDING_재료길이-BP1 Mid_사행-선단,BUILDING_재료길이-BP1 Mid_사행-후단,BUILDING_재료길이-BP1 Mid_우 CV,BUILDING_재료길이-BP1 컷팅 CV,BUILDING_재료길이-BP2 App CV,BUILDING_재료길이-BP2 FrontCV,BUILDING_재료길이-BP2 Mid CV,BUILDING_재료길이-BP2 Mid_사행-선단,BUILDING_재료길이-BP2 Mid_사행-후단,BUILDING_재료길이-BP2 Mid_사행파람,BUILDING_재료길이-BP2 Mid_우 CV,BUILDING_재료길이-BP2 컷팅 CV,BUILDING_재료길이-PA App CV,BUILDING_재료길이-PA 컷팅 CV,BUILDING_재료옵셋-BP1,BUILDING_재료옵셋-BP2,BUILDING_재료옵셋-PA,BUILDING_측정번호-BP1,BUILDING_측정번호-BP2,BUILDING_측정번호-PA,BUILDING_트래드 후단팁 위치,Weight_LWM_STD_WGT,Weight_MRM_WGT,Weight_STD_WGT,Weight_UPM_STD_WGT
91444,0.0,110.0,70.0,0.0,0.0,1951.7,210.66,1963.32,197.77,5.2,27.0,621.91,442.51,403.38,1401.0,594.07,6.8,5.5,6.2,0.0,0.0,0.0,7.4,7.2,9.0,0.0,2.8,0.0,1.5,3.8,1.7,-0.2,1.1,-0.8,220.0,1983.0,1985.65,252.0,253.4,4.0,1.8,2.0,1.8,2.0,1.8,2.0,1.8,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.79,1963.1,1936.7,1407.1,0.2,0.9,1406.2,1406.0,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,965.0,1465.0,1416.0,0.0,1401.0,772.0,0.0,800.0,-4.66,10.469,10.7,10.737,11.005
91445,0.0,110.0,70.0,0.0,0.0,1952.39,209.39,1969.78,196.65,5.2,27.0,621.87,442.51,404.91,1401.0,594.01,6.8,5.5,6.0,0.0,0.0,0.0,7.4,6.8,9.0,0.0,0.0,0.0,1.5,0.0,1.0,-0.5,0.9,0.1,220.0,1983.0,1985.65,252.0,253.4,4.0,1.8,2.0,1.8,2.0,1.8,2.0,1.8,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.91,-3.79,1995.9,1936.7,1405.7,0.3,0.1,1406.6,1407.0,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,937.4,1473.6,1416.0,0.0,1401.0,773.0,0.0,801.0,-5.0,10.469,10.73,10.737,11.005
91448,0.0,110.0,70.0,0.0,0.0,1953.1,211.09,1964.17,197.11,5.2,27.0,621.94,442.51,402.37,1401.0,593.77,6.2,5.3,6.2,0.0,0.0,0.0,5.8,4.6,6.8,2.2,8.8,0.0,2.2,0.0,1.7,1.1,2.2,1.8,220.0,1983.0,1984.58,252.0,253.07,4.0,1.8,2.0,1.8,2.0,1.8,2.0,1.8,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.96,-3.59,1407.5,1934.9,1407.1,-0.1,-0.4,1407.4,1407.2,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,132.1,1462.8,1416.0,0.0,1401.0,776.0,0.0,804.0,0.01,10.469,10.82,10.737,11.005
91451,0.0,110.0,70.0,0.0,0.0,1952.0,211.56,1962.78,198.19,5.2,27.0,621.83,442.51,404.4,1401.0,593.72,14.1,6.6,4.1,0.0,0.0,0.0,6.1,6.3,8.6,2.8,5.0,1.3,0.0,0.0,0.7,0.9,1.3,1.1,220.0,1983.0,1983.87,252.0,252.88,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.79,-3.8,1406.2,1936.7,1407.7,3.8,4.0,1411.5,1409.6,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,626.9,1473.4,1416.0,0.0,1401.0,779.0,0.0,807.0,-4.36,10.469,10.8,10.737,11.005
91456,0.0,110.0,70.0,0.0,0.0,1950.28,212.3,1963.97,197.37,5.2,27.0,621.97,442.51,403.38,1401.0,593.64,6.6,7.8,6.6,0.0,0.0,0.0,5.1,5.0,7.3,1.5,1.2,0.0,0.9,3.1,1.7,3.2,3.7,2.2,220.0,1983.0,1984.58,252.0,253.19,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.96,-3.94,1993.1,1934.9,1407.5,1.5,3.1,1407.2,1407.7,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,2.3,1464.1,1416.0,0.0,1401.0,784.0,0.0,812.0,-5.32,10.469,10.82,10.737,11.005
91457,0.0,110.0,70.0,0.0,0.0,1952.84,212.3,1962.78,199.29,5.2,27.0,621.84,442.51,401.35,1401.0,593.69,6.8,5.0,6.8,0.0,0.0,0.0,5.1,5.0,7.2,1.2,4.1,0.0,0.0,0.0,0.0,1.8,3.7,2.2,220.0,1983.0,1984.58,252.0,253.06,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.96,-3.94,1993.1,1936.7,1409.5,2.4,4.3,1407.8,1408.1,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,20.4,1464.1,1416.0,0.0,1401.0,785.0,0.0,813.0,-6.17,10.469,10.77,10.737,11.005
91458,0.0,110.0,70.0,0.0,0.0,1952.84,211.84,1965.0,199.29,5.2,27.0,621.84,442.51,403.38,1401.0,593.77,6.8,5.1,7.5,0.0,0.0,0.0,5.1,4.8,7.2,4.1,4.1,1.0,0.0,2.2,0.0,0.1,0.7,1.1,220.0,1983.0,1984.23,252.0,253.24,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.87,-4.03,1990.3,1936.7,1409.5,3.3,4.3,1410.5,1408.9,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,571.2,1464.5,1416.0,0.0,1401.0,786.0,0.0,814.0,-6.17,10.469,10.77,10.737,11.005
91459,0.0,110.0,70.0,0.0,0.0,1950.84,211.68,1962.31,198.45,5.2,27.0,621.99,442.51,404.91,1401.0,594.12,7.5,5.1,7.5,0.0,0.0,0.0,5.1,5.5,7.3,4.1,2.5,1.0,1.5,2.2,0.0,-0.8,0.7,1.1,220.0,1983.0,1984.23,252.0,253.24,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-4.03,1634.3,1936.7,1408.0,3.3,1.1,1410.5,1408.9,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,743.9,1464.5,1416.0,0.0,1401.0,787.0,0.0,815.0,0.01,10.469,10.79,10.737,11.005
91460,0.0,110.0,70.0,0.0,0.0,1953.43,211.68,1962.99,199.39,5.2,27.0,622.04,442.51,403.89,1401.0,594.14,8.9,4.4,5.5,0.0,0.0,0.0,5.6,5.5,7.3,1.2,2.2,0.0,2.8,0.0,1.3,0.7,1.8,2.2,220.0,1983.0,1981.74,252.0,253.01,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-4.03,1833.0,1936.7,1405.3,0.3,-1.3,1406.9,1406.6,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,743.9,1464.5,1416.0,0.0,1401.0,788.0,0.0,816.0,0.01,10.469,10.79,10.737,11.005
91461,0.0,110.0,70.0,0.0,0.0,1953.43,211.11,1963.26,199.39,5.2,27.0,622.04,442.51,403.38,1401.0,594.14,8.9,5.0,5.5,0.0,0.0,0.0,5.6,5.2,7.0,2.5,2.8,1.0,2.8,0.0,1.3,1.1,1.8,2.2,220.0,1983.0,1985.29,252.0,253.05,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.87,-3.81,1833.0,1936.7,1405.7,-1.1,0.2,1405.3,1405.9,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,594.6,1463.9,1416.0,0.0,1401.0,789.0,0.0,817.0,0.01,10.469,10.78,10.737,11.005
91462,0.0,110.0,70.0,0.0,0.0,1950.52,210.69,1963.26,197.0,5.2,27.0,622.0,442.51,405.42,1401.0,593.8,4.2,5.0,3.7,0.0,0.0,0.0,5.8,7.5,9.3,4.1,4.1,2.9,0.6,0.0,1.3,1.1,0.9,1.8,220.0,1983.0,1985.29,252.0,255.75,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.87,-4.09,1402.2,1936.7,1405.7,0.3,0.2,1405.7,1405.9,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,572.1,1463.9,1416.0,0.0,1401.0,790.0,0.0,818.0,0.01,10.469,10.82,10.737,11.005
91463,0.0,110.0,70.0,0.0,0.0,1953.1,210.84,1962.55,197.83,5.2,27.0,621.95,442.51,404.4,1401.0,593.8,4.2,4.4,3.5,0.0,0.0,0.0,5.8,7.5,9.3,4.1,4.1,2.9,4.4,3.1,2.3,-5.7,-3.8,-5.0,220.0,1983.0,1984.58,252.0,255.75,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.86,-4.09,1405.2,1936.7,1405.0,0.3,2.0,1405.7,1405.7,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,613.9,1464.1,1416.0,0.0,1401.0,791.0,0.0,820.0,0.01,10.469,10.92,10.737,11.005
91464,0.0,110.0,70.0,0.0,0.0,1953.1,210.84,1963.38,197.83,5.2,27.0,621.93,442.51,403.38,1401.0,593.55,8.6,6.0,6.9,0.0,0.0,0.0,5.8,6.6,8.8,4.4,2.2,0.0,4.4,3.1,2.3,-6.0,-3.4,-5.3,220.0,1983.0,1984.58,252.0,255.4,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.91,-3.77,1989.4,1936.7,1406.0,1.5,2.0,1407.7,1405.8,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,613.9,1464.1,1416.0,0.0,1401.0,792.0,0.0,821.0,0.01,10.469,10.95,10.737,11.005
91465,0.0,110.0,70.0,0.0,0.0,1952.62,210.6,1964.92,197.45,5.2,27.0,622.13,442.51,403.38,1401.0,593.58,8.6,6.8,6.9,0.0,0.0,0.0,4.5,3.9,7.0,4.4,2.2,0.0,2.5,0.0,2.0,-6.0,-3.4,-5.3,220.0,1983.0,1983.16,252.0,254.11,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.91,-3.77,1989.4,1936.7,1406.0,1.5,1.6,1407.7,1405.8,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,608.0,1463.1,1416.0,0.0,1401.0,793.0,0.0,822.0,0.01,10.469,10.81,10.737,11.005
91468,0.0,110.0,70.0,0.0,0.0,1950.47,210.78,1964.06,196.98,5.2,27.0,621.74,442.51,441.49,1401.0,593.78,3.9,3.5,7.8,0.0,0.0,0.0,5.2,5.0,5.9,4.1,1.9,1.0,1.2,0.0,0.4,4.6,4.6,6.0,220.0,1983.0,1984.94,252.0,254.23,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.81,-3.85,1407.0,1936.7,1405.9,0.6,1.4,1405.6,1406.3,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,425.4,1471.5,1416.0,0.0,1401.0,796.0,0.0,825.0,0.01,10.469,10.91,10.737,11.005
91469,0.0,110.0,70.0,0.0,0.0,1947.91,209.52,1961.95,196.06,5.2,27.0,621.74,442.51,441.49,1401.0,593.93,5.9,6.0,5.9,0.0,0.0,0.0,5.2,5.7,6.8,4.1,1.9,1.0,1.2,0.6,0.4,4.6,4.6,6.0,220.0,1983.0,1984.94,252.0,254.15,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.77,-3.62,1526.9,1936.7,1406.2,0.8,1.4,1406.5,1406.1,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,956.7,1463.4,1416.0,0.0,1401.0,797.0,0.0,826.0,0.01,10.469,10.91,10.737,11.005
91470,0.0,110.0,70.0,0.0,0.0,1947.91,209.52,1961.95,196.06,5.2,27.0,621.67,442.51,441.49,1401.0,593.93,5.9,6.0,5.9,0.0,0.0,0.0,4.3,5.7,6.8,4.1,1.9,1.0,1.2,0.6,0.4,1.8,1.3,2.8,220.0,1983.0,1984.94,252.0,254.15,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.77,-3.62,1526.9,1936.7,1406.2,0.8,0.8,1406.5,1406.1,0.0,0.0,1411.7,0.3,0.1,0.7,1409.5,1410.3,956.7,1462.8,1416.0,0.0,1401.0,797.0,0.0,826.0,0.01,10.469,10.92,10.737,11.005
92106,0.0,110.0,70.0,0.0,0.0,1953.8,211.54,1964.29,197.02,5.2,27.0,621.68,442.33,406.43,1401.0,593.5,6.4,8.2,7.3,0.0,0.0,0.0,3.6,5.4,7.0,2.5,2.8,2.6,4.1,0.0,2.6,0.4,0.4,0.7,220.0,1983.0,1986.72,252.0,253.48,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.97,-4.54,1406.8,1936.7,1406.8,1.3,1.7,1406.6,1407.5,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,8.8,1465.6,1416.0,0.0,1401.0,1439.0,0.0,1500.0,-6.18,10.469,10.84,10.737,11.005
92107,0.0,110.0,70.0,0.0,0.0,1953.8,211.54,1965.12,198.11,5.2,27.0,621.21,442.33,403.38,1401.0,593.51,5.5,5.5,4.8,0.0,0.0,0.0,5.1,7.7,8.6,4.1,3.1,2.0,4.1,2.2,2.6,3.7,6.0,5.6,220.0,1983.0,1983.51,252.0,253.53,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.97,-4.54,1673.8,1936.7,1406.6,1.3,1.7,1406.5,1407.5,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,596.1,1465.6,1416.0,0.0,1401.0,1440.0,0.0,1501.0,-6.18,10.469,10.78,10.737,11.005
92108,0.0,110.0,70.0,0.0,0.0,1953.9,210.58,1965.12,198.11,5.2,27.0,621.41,442.33,404.4,1401.0,593.51,5.5,5.1,5.3,0.0,0.0,0.0,5.1,7.7,8.6,4.1,3.1,2.0,0.0,2.2,0.4,3.7,6.0,5.6,220.0,1983.0,1984.58,252.0,253.53,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.75,-3.77,1673.8,1936.7,1406.6,1.4,2.2,1406.2,1406.7,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,596.1,1465.4,1416.0,0.0,1401.0,1441.0,0.0,1502.0,-4.67,10.469,10.75,10.737,11.005
92109,0.0,110.0,70.0,0.0,0.0,1953.9,211.36,1964.56,196.86,5.2,27.0,621.5,442.33,404.91,1401.0,593.18,7.7,6.6,6.2,0.0,0.0,0.0,4.7,5.9,7.7,4.1,4.4,2.6,0.0,0.0,0.0,3.7,3.7,2.2,220.0,1983.0,1984.58,252.0,253.11,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.75,-4.08,1401.8,1936.7,1406.8,1.7,2.2,1407.1,1407.3,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,789.9,1465.1,1416.0,0.0,1401.0,1442.0,0.0,1503.0,-4.45,10.469,10.74,10.737,11.005
92110,0.0,110.0,70.0,0.0,0.0,1953.77,211.42,1965.03,198.47,5.2,27.0,621.51,442.33,405.42,1401.0,593.34,7.7,6.6,6.2,0.0,0.0,0.0,4.7,5.9,7.7,4.1,4.4,2.6,0.0,1.5,0.0,1.8,4.6,2.2,220.0,1983.0,1985.29,252.0,253.16,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.68,-4.08,1647.7,1938.4,1407.4,1.7,1.7,1407.4,1407.4,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,789.9,1464.1,1416.0,0.0,1401.0,1443.0,0.0,1504.0,-4.45,10.469,10.71,10.737,11.005
92111,0.0,110.0,70.0,0.0,0.0,1954.78,211.42,1965.03,198.47,5.2,27.0,621.51,442.33,404.91,1401.0,593.37,6.4,6.0,5.7,0.0,0.0,0.0,3.8,5.2,7.5,2.8,2.5,1.7,1.9,1.5,1.3,1.8,4.6,2.2,220.0,1983.0,1985.65,252.0,253.28,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.86,-3.92,1647.7,1938.4,1407.4,1.6,1.7,1407.4,1407.4,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,628.4,1463.5,1416.0,0.0,1401.0,1444.0,0.0,1505.0,-4.21,10.469,10.74,10.737,11.005
92112,0.0,110.0,70.0,0.0,0.0,1954.78,211.74,1964.56,197.62,5.2,27.0,621.44,442.33,405.42,1401.0,593.51,5.3,5.0,4.6,0.0,0.0,0.0,4.3,4.8,7.2,0.0,2.2,0.0,1.9,0.0,1.3,3.7,4.6,3.7,220.0,1983.0,1985.65,252.0,253.56,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.86,-3.92,1633.2,1936.7,1406.5,1.6,1.8,1407.2,1406.7,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,569.1,1464.4,1416.0,0.0,1401.0,1445.0,0.0,1506.0,-3.63,10.469,10.74,10.737,11.005
92113,0.0,110.0,70.0,0.0,0.0,1955.5,211.74,1964.56,198.51,5.2,27.0,621.54,442.33,404.91,1401.0,593.51,5.9,5.1,4.8,0.0,0.0,0.0,4.3,4.8,7.2,1.9,3.8,1.3,0.0,3.1,0.0,3.7,4.6,3.7,220.0,1983.0,1984.58,252.0,253.64,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.6,-3.88,1662.1,1936.7,1406.5,1.3,1.8,1406.5,1407.3,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,569.1,1464.4,1416.0,0.0,1401.0,1446.0,0.0,1507.0,-4.36,10.469,10.81,10.737,11.005
92114,0.0,110.0,70.0,0.0,0.0,1955.5,210.93,1964.09,198.51,5.2,27.0,621.55,442.33,403.38,1401.0,593.52,5.9,5.1,5.5,0.0,0.0,0.0,3.8,6.3,7.2,3.1,3.8,1.3,0.0,3.1,1.0,3.7,3.7,1.8,220.0,1983.0,1984.94,252.0,253.64,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.8,-3.88,1662.1,1936.7,1406.5,1.3,1.7,1406.5,1407.3,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,599.7,1463.8,1416.0,0.0,1401.0,1447.0,0.0,1508.0,-4.36,10.469,10.83,10.737,11.005
92115,0.0,110.0,70.0,0.0,0.0,1954.02,211.38,1966.69,197.0,5.2,27.0,621.55,442.33,402.37,1401.0,593.58,6.4,4.6,5.5,0.0,0.0,0.0,3.6,6.3,7.2,3.1,2.8,1.3,1.5,0.0,1.7,3.7,3.7,1.8,220.0,1983.0,1985.65,252.0,253.47,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.9,-3.77,1649.4,1936.7,1406.5,1.9,1.7,1407.1,1407.4,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,710.5,1463.8,1416.0,0.0,1401.0,1448.0,0.0,1509.0,-6.75,10.469,10.82,10.737,11.005
92116,0.0,110.0,70.0,0.0,0.0,1955.25,211.38,1966.69,194.63,5.2,27.0,621.36,442.33,405.42,1401.0,593.58,6.4,4.4,5.1,0.0,0.0,0.0,3.1,6.1,6.1,2.2,5.3,1.0,1.5,0.0,1.7,1.8,3.7,1.8,220.0,1983.0,1986.36,252.0,253.46,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.91,-4.04,1658.4,1936.7,1406.2,1.9,1.7,1407.1,1407.4,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,710.5,1463.8,1416.0,0.0,1401.0,1449.0,0.0,1509.0,-6.75,10.469,10.77,10.737,11.005
92117,0.0,110.0,70.0,0.0,0.0,1955.25,210.96,1964.56,198.61,5.2,27.0,621.29,442.33,404.91,1401.0,593.63,7.7,6.2,6.6,0.0,0.0,0.0,6.7,9.5,9.1,4.4,7.9,2.6,1.5,0.0,1.7,2.8,3.7,2.8,220.0,1983.0,1988.14,252.0,253.35,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.91,-4.04,1996.5,1936.7,1406.3,1.7,1.7,1407.2,1406.6,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,710.5,1464.5,1416.0,0.0,1401.0,1450.0,0.0,1511.0,-5.54,10.469,10.75,10.737,11.005
92118,0.0,110.0,70.0,0.0,0.0,1953.49,211.63,1966.1,198.61,5.2,27.0,621.44,442.33,405.42,1401.0,593.58,7.7,6.2,6.6,0.0,0.0,0.0,6.7,9.5,9.1,4.4,7.9,2.6,1.2,0.0,1.0,4.1,3.7,3.2,220.0,1983.0,1988.14,252.0,253.38,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.86,-3.71,1996.5,1936.7,1406.3,1.7,1.2,1407.2,1406.6,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,586.3,1464.5,1416.0,0.0,1401.0,1451.0,0.0,1512.0,-6.49,10.469,10.74,10.737,11.005
92119,0.0,110.0,70.0,0.0,0.0,1955.13,211.63,1966.1,198.12,5.2,27.0,621.44,442.33,404.4,1401.0,593.25,6.2,5.9,6.4,0.0,0.0,0.0,4.2,6.3,7.7,1.2,3.1,0.0,0.0,0.0,0.4,4.1,3.7,3.7,220.0,1983.0,1987.78,252.0,253.38,4.0,1.8,2.0,1.8,2.0,1.8,2.0,2.0,2.0,1.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.75,-3.71,1971.9,1936.7,1406.6,1.4,1.5,1406.8,1406.5,0.0,0.0,1411.7,1.4,1.3,0.7,1410.9,1410.3,604.4,1464.1,1416.0,0.0,1401.0,1452.0,0.0,1513.0,-6.49,10.469,10.77,10.737,11.005
